ATPsynbeta	NM_001272152	chr4	+	1031483	1034557	1031889	1034413	4	1031483,1031802,1032888,1033271,	1031742,1031953,1033218,1034557,
CaMKII	NM_001169361	chr4	-	1035287	1051378	1037277	1050519	17	1035287,1037475,1037645,1038358,1040012,1043467,1045155,1047263,1047452,1047634,1047822,1048503,1049186,1050297,1050454,1050693,1051342,	1037422,1037590,1037740,1038434,1040078,1043524,1045248,1047390,1047575,1047729,1048148,1048558,1049246,1050392,1050609,1050759,1051378,
Zyx	NM_166819	chr4	-	1057364	1065001	1057440	1060604	9	1057364,1057632,1057806,1058209,1059100,1059418,1060412,1064244,1064822,	1057572,1057753,1058155,1058504,1059351,1059836,1060634,1064381,1065001,
Rfabg	NM_001297791	chr4	+	1060968	1076204	1065107	1076114	8	1060968,1065083,1065855,1065939,1073160,1073438,1075615,1075791,	1061136,1065183,1065885,1073105,1073381,1075557,1075736,1076204,
Actbeta	NM_143685	chr4	-	1077330	1084796	1077886	1083126	6	1077330,1077885,1078572,1080256,1082126,1084613,	1077829,1078519,1078829,1081207,1083273,1084796,
sv	NM_079894	chr4	+	1088797	1113317	1092285	1111451	13	1088797,1092258,1095575,1095793,1101933,1103534,1106151,1107698,1108097,1108473,1109108,1110780,1111287,	1089062,1092628,1095716,1095832,1102099,1103732,1106597,1107790,1108344,1108572,1109600,1110888,1113317,
Cals	NM_001297793	chr4	-	1112873	1122965	1115826	1121573	12	1112873,1115955,1116325,1116514,1116659,1117850,1117967,1119936,1120105,1120658,1121458,1122827,	1115894,1116079,1116456,1116598,1117214,1117905,1119017,1120047,1120606,1120801,1121622,1122965,
Arf102F	NM_001272158	chr4	+	1124166	1125113	1124264	1125036	4	1124166,1124435,1124767,1124949,	1124331,1124698,1124893,1125113,
CG11155	NM_166825	chr4	+	1126601	1137919	1126749	1135816	14	1126601,1126808,1127001,1128488,1129434,1129565,1130024,1130382,1131192,1131488,1131700,1133874,1135093,1135538,	1126752,1126941,1127415,1128655,1129488,1129730,1130183,1130586,1131396,1131593,1131958,1134072,1135484,1137919,
CG32017	NM_166826	chr4	-	1137829	1146121	1139754	1144005	9	1137829,1140486,1140959,1143448,1143626,1143984,1144965,1145207,1146040,	1140000,1140901,1141367,1143565,1143868,1144113,1145100,1145321,1146121,
Kif3C	NM_143682	chr4	+	1147465	1169239	1147546	1166894	5	1147465,1148988,1164881,1165549,1166665,	1147618,1149213,1165487,1166367,1169239,
pho	NM_079891	chr4	-	1172468	1181628	1172882	1181138	7	1172468,1173083,1173805,1174158,1174981,1181047,1181367,	1173030,1173203,1174097,1174928,1175123,1181281,1181628,
CG33521	NM_001258506	chr4	+	1185767	1192537	1186517	1192359	11	1185767,1186472,1187521,1187734,1188188,1189053,1189880,1190297,1192019,1192224,1192356,	1185834,1186634,1187614,1187880,1188349,1189689,1190008,1190549,1192162,1192306,1192537,
PIP4K	NM_001038717	chr4	-	1192418	1196848	1192535	1196457	10	1192418,1192705,1193559,1193707,1195427,1195659,1195841,1196164,1196319,1196707,	1192652,1192770,1193654,1193859,1195596,1195790,1196091,1196262,1196477,1196848,
Mitf	NM_001038719	chr4	+	1198851	1224467	1199014	1222791	9	1198851,1219693,1220075,1220259,1221261,1221490,1221707,1222005,1222221,	1199175,1220024,1220195,1220688,1221282,1221650,1221949,1222164,1224467,
Dyrk3	NM_001038725	chr4	-	1225088	1230713	1226157	1229973	7	1225088,1226504,1226898,1228652,1229579,1230305,1230497,	1226444,1226846,1227499,1229515,1230118,1230420,1230713,
Cadps	NM_001258510	chr4	+	1231882	1271759	1233169	1271129	25	1231882,1233128,1234678,1241729,1243476,1243718,1244013,1244336,1245100,1245378,1245576,1245751,1245989,1247101,1248302,1248546,1250770,1254005,1255841,1261951,1262411,1264655,1265028,1270731,1270924,	1232190,1233510,1234799,1241897,1243652,1243950,1244264,1244351,1245331,1245523,1245683,1245927,1246196,1247238,1248490,1248836,1250883,1254212,1255998,1262093,1262579,1264965,1265409,1270868,1271759,
Gpa2	NM_001110584	chrUn_CP007081v1	-	3092	3576	3092	3576	2	3092,3243,	3185,3576,
klhl10	NM_001015101	chrUn_CP007081v1	+	53441	85529	56944	85209	6	53441,56890,57319,57658,83718,83901,	53542,57267,57604,57923,83841,85529,
CR40571	NR_004007	chrUn_CP007120v1	+	40087	41526	41526	41526	2	40087,41194,	40715,41526,
pre-rRNA:CR45845	NR_133549	chrUn_CP007120v1	+	42622	49485	49485	49485	1	42622,	49485,
pre-rRNA:CR45846	NR_133554	chrUn_CP007120v1	+	42622	46845	46845	46845	2	42622,46130,	46105,46845,
18SrRNA:CR41548	NR_133550	chrUn_CP007120v1	+	43483	45478	45478	45478	1	43483,	45478,
CR40712	NR_004021	chrUn_CP007120v1	+	43738	44244	44244	44244	1	43738,	44244,
CR40621	NR_004022	chrUn_CP007120v1	+	44039	45194	45194	45194	2	44039,44559,	44538,45194,
CR40743	NR_004048	chrUn_CP007120v1	+	45979	46509	46509	46509	1	45979,	46509,
5.8SrRNA:CR45852	NR_133551	chrUn_CP007120v1	+	46204	46327	46327	46327	1	46204,	46327,
2SrRNA:CR45864	NR_133545	chrUn_CP007120v1	+	46355	46385	46385	46385	1	46355,	46385,
28SrRNA:CR45837	NR_133553	chrUn_CP007120v1	+	46770	49485	49485	49485	1	46770,	49485,
CR41535	NR_004015	chrUn_CP007120v1	-	48736	49392	49392	49392	1	48736,	49392,
CR40642	NR_004026	chrUn_CP007120v1	+	48853	49419	49419	49419	1	48853,	49419,
CR41613	NR_004019	chrUn_CP007120v1	+	48853	49424	49424	49424	1	48853,	49424,
CR40641	NR_004006	chrUn_CP007120v1	+	48870	49430	49430	49430	1	48870,	49430,
CR40582	NR_004008	chrUn_CP007120v1	+	64853	66874	66874	66874	2	64853,66536,	65339,66874,
pre-rRNA:CR45847	NR_133558	chrUn_CP007120v1	+	66806	74924	74924	74924	1	66806,	74924,
28SrRNA:CR45844	NR_133562	chrUn_CP007120v1	+	70954	74924	74924	74924	1	70954,	74924,
CG41561	NM_001110608	chrUn_DS483646v1	-	7385	9527	7444	9478	4	7385,7581,9153,9434,	7523,8551,9380,9527,
CR41606	NR_003986	chrUn_DS483650v1	+	0	2099	2099	2099	1	0,	2099,
CR41590	NR_003999	chrUn_DS484257v1	+	517	2511	2511	2511	1	517,	2511,
CR40611	NR_004002	chrUn_DS484275v1	-	0	1088	1088	1088	1	0,	1088,
CR41591	NR_004004	chrUn_DS484412v1	-	219	2161	2161	2161	1	219,	2161,
CR40561	NR_004005	chrUn_DS484452v1	-	389	2086	2086	2086	1	389,	2086,
CR40947	NR_048533	chrUn_DS484581v1	-	6	354	354	354	1	6,	354,
CR40766	NR_004010	chrUn_DS484852v1	+	0	838	838	838	1	0,	838,
CR40594	NR_004012	chrUn_DS485019v1	+	0	265	265	265	1	0,	265,
CR41550	NR_004020	chrUn_DS485228v1	-	50	1080	1080	1080	1	50,	1080,
CR40639	NR_004023	chrUn_DS485498v1	+	0	549	549	549	1	0,	549,
CR40668	NR_004025	chrUn_DS485509v1	+	383	1123	1123	1123	1	383,	1123,
CR40573	NR_004027	chrUn_DS485558v1	+	0	1110	1110	1110	1	0,	1110,
CR40613	NR_004029	chrUn_DS485581v1	-	0	834	834	834	1	0,	834,
CR40640	NR_004032	chrUn_DS485668v1	+	0	569	569	569	1	0,	569,
CR41620	NR_004042	chrUn_DS485826v1	-	496	1020	1020	1020	1	496,	1020,
CR40502	NR_004043	chrUn_DS485859v1	+	591	1036	1036	1036	1	591,	1036,
CR40679	NR_004047	chrUn_DS485964v1	+	0	1012	1012	1012	1	0,	1012,
CR41619	NR_004049	chrUn_DS485991v1	+	0	1005	1005	1005	1	0,	1005,
CR40469	NR_003723	chrX	+	122492	122706	122706	122706	1	122492,	122706,
CG17636	NM_001258513	chrX	-	124369	126714	124463	126409	4	124369,125494,126362,126625,	125409,126259,126496,126714,
RhoGAP1A	NM_001103386	chrX	+	127452	140340	129081	139774	15	127452,128920,132806,133502,134268,134633,136054,136634,137255,138321,138769,139066,139274,139584,139850,	127595,129417,133384,134127,134564,134760,136075,136733,138260,138705,138930,139206,139524,139780,140340,
mir-4915	NR_047712	chrX	+	133384	133502	133502	133502	1	133384,	133502,
CR45473	NR_123754	chrX	-	140972	142197	142197	142197	4	140972,141215,141314,141831,	141155,141256,141524,142197,
tyn	NM_001297801	chrX	+	142207	199461	196280	198761	8	142207,142869,196274,197476,197714,198051,198433,198609,	142315,143519,197415,197652,197988,198346,198549,199461,
CG17707	NM_001169156	chrX	-	142730	148426	143002	147332	11	142730,144334,144560,144817,145134,145299,145455,145913,146188,146434,148333,	143487,144504,144755,145074,145233,145379,145856,146122,146367,147785,148426,
CR43863	NR_073626	chrX	-	151690	152279	152279	152279	2	151690,151982,	151924,152279,
CG3038	NM_001297803	chrX	-	243953	245856	244438	245670	3	243953,245096,245411,	245009,245346,245856,
G9a	NM_130478	chrX	+	245977	254013	246849	253261	10	245977,248381,250293,250625,251049,251350,251601,251822,252429,253068,	247596,250238,250535,250993,251291,251541,251763,252360,252803,254013,
CG42376	NM_001144665	chrX	+	254875	255524	255068	255347	2	254875,254983,	254921,255524,
cin	NM_057682	chrX	+	255673	258469	255793	258285	7	255673,255880,256761,256998,257479,257981,258141,	255824,256641,256940,257427,257642,258080,258469,
CG13377	NM_001272160	chrX	-	258334	263999	258604	259661	3	258334,258892,263861,	258828,259671,263999,
CR43906	NR_073627	chrX	+	258464	267253	267253	267253	2	258464,266231,	259690,267253,
CG13376	NM_001272162	chrX	-	265723	267028	266244	266968	2	265723,266950,	266841,267028,
ewg	NM_001014710	chrX	-	268508	279634	271561	274417	9	268508,271087,271289,271487,271801,272421,273182,273469,279184,	269366,271209,271425,271613,271875,272883,273392,274528,279634,
mir-980	NR_047714	chrX	-	280171	280269	280269	280269	1	280171,	280269,
CG13375	NM_001297806	chrX	-	286406	294962	286582	289872	7	286406,286948,287328,289040,289870,290252,294712,	286891,287041,287526,289272,289943,290596,294962,
CG12470	NM_130482	chrX	+	307683	308935	308207	308795	2	307683,308089,	307892,308935,
Or1a	NM_080290	chrX	+	315122	316566	315122	316557	3	315122,315774,316488,	315628,316378,316566,
CG32816	NM_001144668	chrX	-	316575	428251	317020	317902	3	316575,418476,428037,	317928,418512,428251,
CG3777	NM_001297804	chrX	+	338428	350504	343819	349673	7	338428,339450,343691,346148,348079,348646,349443,	338909,339500,343833,347707,348238,349324,350504,
CG43181	NM_001258516	chrX	+	350565	351133	350578	350965	1	350565,	351133,
CG43182	NM_001258517	chrX	+	353066	353317	353078	353294	1	353066,	353317,
y	NM_057444	chrX	+	356508	361245	356679	361004	2	356508,359616,	356917,361245,
yar	NR_047721	chrX	+	362398	367072	367072	367072	4	362398,363633,365995,366707,	362439,364111,366322,367072,
ac	NM_057476	chrX	+	370030	370947	370093	370699	1	370030,	370947,
CR44751	NR_123757	chrX	+	376986	377164	377164	377164	1	376986,	377164,
CR44752	NR_123758	chrX	+	385557	386274	386274	386274	1	385557,	386274,
CR44753	NR_123759	chrX	-	391834	393227	393227	393227	3	391834,392364,392845,	392226,392580,393227,
sc	NM_057455	chrX	+	396059	397497	396176	397214	1	396059,	397497,
l(1)sc	NM_057275	chrX	+	409720	410817	409795	410569	1	409720,	410817,
pcl	NM_080291	chrX	-	436138	437448	436185	437409	1	436138,	437448,
ase	NM_057346	chrX	+	460746	463176	460955	462416	1	460746,	463176,
Cyp4g1	NM_080292	chrX	-	467056	469335	467557	469228	1	467056,	469335,
ebo	NM_001297810	chrX	-	471018	476579	471833	476396	11	471018,472125,472641,472919,473155,473763,474309,474697,475157,475768,476393,	471932,472561,472851,473089,473705,474200,474506,475080,475313,476292,476579,
CG13373	NM_001103388	chrX	+	476983	478191	477146	478076	3	476983,477606,478012,	477291,477931,478191,
CG32817	NM_001272166	chrX	+	479065	480166	479643	480093	4	479065,479401,479629,480029,	479341,479509,479945,480166,
CG3176	NM_001297811	chrX	+	481937	482768	482131	482581	3	481937,482117,482517,	481997,482433,482768,
CG18273	NM_130487	chrX	-	482776	487581	482883	487480	6	482776,483267,483883,484309,485027,487464,	483045,483828,484246,484965,487403,487581,
CG3156	NM_130488	chrX	+	487877	490725	487989	490571	6	487877,488421,488873,489142,489484,490301,	488362,488628,489076,489424,490228,490725,
CR45797	NR_133503	chrX	-	487897	488333	488333	488333	1	487897,	488333,
CG17896	NM_130489	chrX	-	490786	493495	491095	493417	2	490786,493387,	492628,493495,
CG17778	NM_001297812	chrX	+	494613	496369	495069	495804	3	494613,494777,495468,	494716,495117,496369,
CR44891	NR_123760	chrX	-	496596	497374	497374	497374	2	496596,497171,	497040,497374,
CR44892	NR_123761	chrX	-	498096	499456	499456	499456	2	498096,498886,	498826,499456,
svr	NM_206596	chrX	+	499280	509072	500152	508038	10	499280,499848,501984,502286,502835,504667,504915,506307,506598,507868,	499450,500608,502220,502766,502936,504785,506242,506531,507806,509072,
elav	NM_001258518	chrX	-	509234	523226	517791	521440	3	509234,521439,522985,	519242,521696,523226,
arg	NM_080136	chrX	+	509434	528028	509511	527918	5	509434,509909,510174,526501,527558,	509716,510113,510361,526601,528028,
CG4293	NM_001038727	chrX	-	527940	530291	528085	529530	5	527940,528544,529409,529631,530013,	528483,529351,529530,529858,530291,
Appl	NM_001258523	chrX	+	530500	578130	531798	575578	12	530500,531626,560605,570861,571130,571426,572136,573852,574195,574941,575167,575470,	530534,531876,560776,571000,571352,572058,572289,574002,574878,575089,575350,578130,
mir-4960	NR_047723	chrX	+	569902	570003	570003	570003	1	569902,	570003,
vnd	NM_001042788	chrX	+	582120	598151	582958	597311	3	582120,593647,596355,	583077,594306,598151,
CG13366	NM_001297820	chrX	-	585080	620195	608448	615109	12	585080,608439,611410,611750,612091,612281,612495,613846,614572,614773,619291,620038,	585229,608514,611685,612033,612211,612433,613774,614023,614713,615512,619485,620195,
CR45474	NR_123762	chrX	+	620281	620729	620729	620729	1	620281,	620729,
CG13365	NM_130493	chrX	-	620716	621215	620800	621145	1	620716,	621215,
mod(r)	NM_001272172	chrX	+	621529	623051	621890	622628	4	621529,621890,622206,622433,	621797,622146,622358,623051,
CG13369	NM_130494	chrX	+	623467	624765	623681	624719	3	623467,623795,624406,	623734,624344,624765,
CG13364	NM_144243	chrX	-	624756	625203	624895	625090	2	624756,625165,	625105,625203,
CR45475	NR_123763	chrX	+	625246	625344	625344	625344	1	625246,	625344,
CG17829	NM_166852	chrX	+	625541	628016	625668	627291	4	625541,625974,626503,626898,	625917,626362,626820,628016,
RpL36	NM_057281	chrX	-	628348	629483	628461	628873	3	628348,628750,629381,	628686,628878,629483,
l(1)1Bi	NM_057245	chrX	+	629772	633633	629885	633468	4	629772,630272,630702,632043,	630209,630644,631983,633633,
Dredd	NM_001297822	chrX	-	633621	635545	633705	635217	5	633621,633901,634124,634545,635393,	633838,634056,634487,635308,635545,
su(sable)	NM_001297823	chrX	+	635889	643760	638446	643341	6	635889,638332,638780,639719,641077,641296,	636279,638720,639016,641017,641190,643760,
CG13367	NM_130495	chrX	+	644760	646386	644895	646198	2	644760,645989,	645913,646386,
Roc1a	NM_001297825	chrX	+	647303	648597	647447	647923	3	647303,647609,647702,	647525,647637,648597,
Hmt4-20	NM_130497	chrX	-	648482	656033	650049	654083	3	648482,653369,655379,	653238,654096,656033,
SkpA	NM_058042	chrX	+	656113	657899	657109	657598	2	656113,657098,	656399,657899,
sdk	NM_001297827	chrX	+	686833	749496	687698	747631	16	686833,687572,722258,728550,730235,731058,731642,737168,737509,740426,741690,742529,745833,746516,746903,747388,	687074,687858,722393,728727,730990,731186,731777,737288,737665,740858,741876,745763,746115,746837,747238,749496,
CG13362	NM_130498	chrX	-	749240	751301	749825	751169	3	749240,750772,751151,	750714,750834,751301,
CG5254	NM_001297830	chrX	+	750346	758719	757840	758554	3	750346,750793,757804,	750731,750855,758719,
CG13361	NM_130499	chrX	-	752010	753653	752138	753653	2	752010,752313,	752235,753653,
CG5273	NM_130501	chrX	+	759593	761939	759798	761361	3	759593,759754,760681,	759685,760528,761939,
CR44965	NR_123764	chrX	+	761975	762500	762500	762500	1	761975,	762500,
RpL22	NM_057786	chrX	-	762559	765130	762724	765095	3	762559,764301,765083,	762991,764922,765130,
CR42491	NR_033152	chrX	-	762614	763810	763810	763810	2	762614,763440,	762991,763810,
snoRNA:Psi18S-531	NR_003724	chrX	-	763082	763234	763234	763234	1	763082,	763234,
snoRNA:Psi28S-2179	NR_002459	chrX	-	763941	764086	764086	764086	1	763941,	764086,
CR44966	NR_123765	chrX	+	765287	766100	766100	766100	1	765287,	766100,
fz3	NM_001297831	chrX	+	769944	784222	770228	783002	2	769944,781475,	770447,784222,
tw	NM_001272173	chrX	+	784745	788215	784904	787832	10	784745,785089,785233,785387,785546,785716,786568,786873,787085,787638,	785014,785173,785318,785492,785655,786498,786809,787022,787524,788215,
CG13360	NM_130503	chrX	-	787854	790089	788116	790014	3	787854,788591,789471,	788527,788903,790089,
CR44469	NR_123766	chrX	-	790283	790566	790566	790566	1	790283,	790566,
CG16989	NM_001297832	chrX	+	793146	797061	793476	796299	1	793146,	797061,
Rbf	NM_080297	chrX	-	797089	801479	797476	800785	8	797089,797761,798277,799315,799710,800127,800377,800596,	797692,798142,799013,799647,800065,800316,800517,801479,
CG13359	NM_130505	chrX	-	801668	803470	801944	803426	1	801668,	803470,
CG13358	NM_130506	chrX	-	803423	804921	803920	804897	2	803423,804073,	804002,804921,
Sec22	NM_001272174	chrX	+	806075	808200	806484	807502	4	806075,806632,806968,807353,	806565,806742,807270,808200,
CG43867	NM_001297833	chrX	-	808216	909194	809697	894292	13	808216,811026,811593,818405,818679,818850,819210,819692,820504,843111,893221,893467,908749,	810957,811368,811689,818615,818792,819133,819633,820078,821969,843174,893314,894305,909194,
CG14635	NM_130508	chrX	+	844822	845297	844836	845196	1	844822,	845297,
CG3713	NM_144244	chrX	-	846170	847157	846851	847103	1	846170,	847157,
CG14634	NM_001042790	chrX	+	862607	863200	862791	863073	2	862607,862735,	862658,863200,
CG11664	NM_130509	chrX	+	875731	876612	875731	876496	1	875731,	876612,
CG11663	NM_130512	chrX	+	894481	895200	894605	895064	2	894481,894602,	894517,895200,
CG3711	NM_130513	chrX	-	922888	927582	924213	927447	6	922888,923604,924738,924972,925217,926695,	923551,924618,924917,925148,926633,927582,
MED22	NM_130514	chrX	+	928138	928860	928215	928767	3	928138,928383,928549,	928327,928485,928860,
CG3708	NM_130515	chrX	-	928797	930098	928895	929984	1	928797,	930098,
CG3706	NM_144377	chrX	-	930930	932475	931027	932362	1	930930,	932475,
CG32815	NM_001297834	chrX	+	932465	939424	933538	938012	4	932465,933424,934540,937940,	933330,934474,934681,939424,
TRAM	NM_001272186	chrX	+	935425	937822	936348	937455	3	935425,935580,936329,	935459,935709,937822,
CG3704	NM_130516	chrX	-	939169	940805	939463	940733	3	939169,939732,940151,	939676,940086,940805,
mus81	NM_130517	chrX	+	941074	943229	941193	942474	1	941074,	943229,
CG3703	NM_130518	chrX	-	942473	945773	942606	945546	3	942473,943301,944395,	942796,944096,945773,
CG3699	NM_130519	chrX	-	946661	947500	946728	947484	1	946661,	947500,
CG3690	NM_001297835	chrX	-	948584	951900	949429	951882	8	948584,949543,949732,949957,950363,950657,951196,951439,	949485,949671,949892,950250,950599,950839,951375,951900,
CR45476	NR_123767	chrX	-	968495	968741	968741	968741	1	968495,	968741,
CG18823	NM_145103	chrX	+	990517	991184	990581	990902	1	990517,	991184,
TfIIA-S-2	NM_130521	chrX	-	1011100	1011643	1011140	1011545	2	1011100,1011473,	1011392,1011643,
CG14631	NM_130522	chrX	+	1012034	1012624	1012112	1012511	1	1012034,	1012624,
CG11638	NM_130523	chrX	-	1013983	1026703	1014906	1016523	5	1013983,1015139,1015468,1016520,1026513,	1015079,1015349,1016246,1016708,1026703,
CG32814	NM_166869	chrX	-	1019794	1026700	1020529	1021587	3	1019794,1020891,1026513,	1020568,1021594,1026700,
CG3021	NM_144382	chrX	+	1026790	1028290	1026892	1028150	2	1026790,1027634,	1027546,1028290,
CDC45L	NM_130524	chrX	-	1028290	1030556	1028547	1030327	2	1028290,1029416,	1029364,1030556,
CG33082	NM_176680	chrX	+	1030757	1031612	1030842	1031453	2	1030757,1031068,	1031009,1031612,
CG14630	NM_143728	chrX	+	1031495	1033165	1031523	1033056	2	1031495,1032422,	1032110,1033165,
su(w[a])	NM_001272187	chrX	+	1033315	1046040	1041110	1042746	10	1033315,1040981,1042259,1042729,1043212,1043490,1044267,1044649,1044970,1045154,	1033401,1041403,1042432,1042885,1043421,1044210,1044589,1044901,1045099,1046040,
CG42259	NM_001042791	chrX	+	1046223	1047009	1046484	1046838	2	1046223,1046635,	1046560,1047009,
CR44779	NR_123769	chrX	+	1047241	1088866	1088866	1088866	3	1047241,1088521,1088619,	1047425,1088571,1088866,
CG14629	NM_130525	chrX	+	1051524	1052631	1051539	1052499	1	1051524,	1052631,
CG3655	NM_001272190	chrX	-	1073905	1134896	1075502	1077438	7	1073905,1076432,1077209,1088671,1102346,1119684,1134184,	1076300,1077097,1077512,1088765,1102401,1119785,1134896,
CG14628	NM_130527	chrX	+	1145643	1146132	1145677	1146103	1	1145643,	1146132,
eIF4E-7	NM_166870	chrX	-	1158598	1162389	1158815	1160105	2	1158598,1162285,	1160132,1162389,
CG11378	NM_001272191	chrX	+	1170827	1172740	1171523	1172579	3	1170827,1171269,1171815,	1171171,1171698,1172740,
CG11384	NM_130531	chrX	-	1173876	1176035	1174244	1176011	1	1173876,	1176035,
CG11379	NM_001297837	chrX	+	1180164	1181551	1180263	1180869	1	1180164,	1181551,
CG14627	NM_130533	chrX	+	1181619	1183349	1182101	1182914	2	1181619,1182101,	1181801,1183349,
CG14626	NM_130534	chrX	+	1184777	1188585	1185084	1188508	3	1184777,1186758,1187850,	1185087,1187126,1188585,
CG11380	NM_001297838	chrX	+	1191307	1196660	1191692	1195954	3	1191307,1194197,1194663,	1191713,1194595,1196660,
CG14625	NM_130536	chrX	+	1199545	1203157	1199617	1202921	3	1199545,1200624,1200927,	1199671,1200847,1203157,
CG11381	NM_130538	chrX	+	1203776	1205433	1203861	1205226	2	1203776,1203933,	1203879,1205433,
CG14624	NM_166871	chrX	+	1206736	1207555	1206768	1207461	1	1206736,	1207555,
CG11382	NM_001297839	chrX	+	1209969	1211713	1210096	1211614	1	1209969,	1211713,
CG11398	NM_001272193	chrX	-	1211988	1215156	1213938	1215078	2	1211988,1214942,	1214792,1215156,
CG3638	NM_166874	chrX	-	1215288	1236684	1221459	1233913	11	1215288,1222484,1223087,1223435,1223622,1223935,1225433,1226104,1226845,1233802,1236444,	1221595,1223012,1223360,1223554,1223874,1224163,1225528,1226282,1226893,1234279,1236684,
CG11403	NM_130542	chrX	-	1236872	1239884	1237074	1239782	3	1236872,1237765,1238027,	1237707,1237963,1239884,
Atf3	NM_001272196	chrX	-	1242739	1275284	1246289	1251597	5	1242739,1251171,1251339,1259958,1274425,	1248008,1251261,1252096,1260008,1275284,
CG32812	NM_130543	chrX	+	1287289	1288945	1288045	1288723	2	1287289,1287991,	1287934,1288945,
DAAM	NM_166876	chrX	-	1289716	1322362	1290445	1295054	12	1289716,1291404,1291625,1291843,1292051,1292320,1293079,1293317,1295009,1309858,1316074,1322199,	1291344,1291568,1291787,1291986,1292257,1293016,1293257,1294286,1295936,1309900,1316161,1322362,
CG32811	NM_166877	chrX	-	1297983	1298387	1298097	1298331	1	1297983,	1298387,
CR46248	NR_133504	chrX	+	1299769	1300333	1300333	1300333	1	1299769,	1300333,
fs(1)N	NM_130545	chrX	+	1322512	1329438	1322573	1329275	7	1322512,1322772,1324867,1325054,1325243,1327068,1327337,	1322714,1324809,1324997,1325185,1327014,1327277,1329438,
CG11409	NM_001297843	chrX	-	1329517	1341587	1329790	1333696	3	1329517,1333502,1341324,	1333436,1333717,1341587,
CG11412	NM_001272199	chrX	+	1342406	1344770	1342491	1343943	4	1342406,1342586,1343289,1343778,	1342529,1343214,1343535,1344770,
CG11418	NM_001272200	chrX	-	1344871	1349357	1345240	1349246	4	1344871,1345174,1348221,1349143,	1345098,1346120,1349077,1349357,
Tsp2A	NM_080298	chrX	+	1346552	1348143	1347279	1348014	2	1346552,1347268,	1346679,1348143,
CG12773	NM_001297844	chrX	-	1349622	1353981	1350877	1353488	7	1349622,1351101,1351344,1351993,1352285,1352653,1353252,	1351037,1351280,1351926,1352228,1352487,1353198,1353981,
CG11417	NM_130550	chrX	+	1354013	1356473	1354094	1356410	1	1354013,	1356473,
png	NM_058144	chrX	-	1356487	1357601	1356657	1357533	1	1356487,	1357601,
CG14770	NM_130551	chrX	+	1369248	1370176	1369359	1370053	2	1369248,1369612,	1369374,1370176,
ssx	NM_130552	chrX	+	1370579	1374677	1371307	1373351	7	1370579,1371230,1371450,1371914,1372085,1372460,1373157,	1370663,1371370,1371774,1372022,1372267,1373047,1374677,
mir-4961	NR_047725	chrX	+	1373622	1373755	1373755	1373755	1	1373622,	1373755,
AMPKalpha	NM_057965	chrX	+	1375535	1378857	1375908	1378165	3	1375535,1375861,1376695,	1375755,1376187,1378857,
CG3719	NM_143733	chrX	-	1378884	1380480	1379075	1380323	2	1378884,1380137,	1379372,1380480,
CG32813	NM_166881	chrX	+	1380913	1392478	1389628	1391565	5	1380913,1385903,1386522,1389600,1390275,	1381126,1386362,1386916,1390057,1392478,
CG11448	NM_001272204	chrX	+	1393053	1397337	1393543	1395685	5	1393053,1394223,1395097,1395245,1395552,	1394158,1394714,1395193,1395371,1397337,
futsch	NM_001258532	chrX	+	1409068	1451367	1414261	1449016	9	1409068,1413417,1427675,1432742,1432974,1433253,1433475,1447363,1448846,	1410121,1414685,1427774,1432915,1433197,1433412,1447295,1448783,1451367,
Gr2a	NM_080299	chrX	+	1452429	1454177	1452702	1454104	5	1452429,1452662,1453752,1453875,1454014,	1452591,1453686,1453821,1453965,1454177,
CG14785	NM_130556	chrX	-	1455214	1457054	1455406	1456946	3	1455214,1455749,1456022,	1455695,1455949,1457054,
Lrpprc2	NM_130557	chrX	-	1457174	1460617	1457278	1460558	2	1457174,1458262,	1458201,1460617,
CG14787	NM_130558	chrX	-	1460806	1461676	1460862	1461645	1	1460806,	1461676,
Ns3	NM_001297850	chrX	-	1461843	1464220	1462093	1464115	4	1461843,1462372,1462645,1464013,	1462312,1462578,1463939,1464220,
O-fut2	NM_130560	chrX	-	1464362	1465996	1464506	1465979	1	1464362,	1465996,
CG14777	NM_001297853	chrX	+	1466133	1468692	1467810	1468617	5	1466133,1467802,1468051,1468250,1468446,	1466933,1467964,1468185,1468382,1468692,
CG14778	NM_130562	chrX	+	1467492	1470614	1469817	1470560	5	1467492,1469804,1470014,1470156,1470401,	1467617,1469953,1470097,1470339,1470614,
CG32808	NM_166886	chrX	-	1468692	1469817	1468729	1469646	2	1468692,1469160,	1469098,1469817,
pck	NM_166887	chrX	+	1470665	1472325	1470984	1471944	5	1470665,1470867,1471139,1471407,1471657,	1470795,1471063,1471348,1471603,1472325,
CG14780	NM_130564	chrX	+	1472521	1473727	1472565	1473598	3	1472521,1472875,1473235,	1472816,1473170,1473727,
Rab27	NM_130565	chrX	-	1473883	1476974	1473976	1474833	3	1473883,1474674,1476255,	1474510,1474892,1476974,
mei-38	NM_001297854	chrX	+	1477062	1478482	1477191	1478256	2	1477062,1477372,	1477288,1478482,
rush	NM_130567	chrX	+	1478551	1481420	1479238	1480189	2	1478551,1481007,	1480220,1481420,
sta	NM_001297856	chrX	-	1481796	1483292	1481886	1482891	3	1481796,1482672,1483131,	1482480,1482915,1483292,
snoRNA:M	NR_002093	chrX	-	1482491	1482590	1482590	1482590	1	1482491,	1482590,
